Year,Month,NumCases,Relationship_Acquaintance,Relationship_Boyfriend,Relationship_Boyfriend/Girlfriend,Relationship_Brother,Relationship_Common-Law Husband,Relationship_Common-Law Wife,Relationship_Daughter,Relationship_Employee,Relationship_Employer,Relationship_Ex-Husband,Relationship_Ex-Wife,Relationship_Family,Relationship_Father,Relationship_Friend,Relationship_Girlfriend,Relationship_Husband,Relationship_In-Law,Relationship_Mother,Relationship_Neighbor,Relationship_Sister,Relationship_Son,Relationship_Stepdaughter,Relationship_Stepfather,Relationship_Stepmother,Relationship_Stepson,Relationship_Stranger,Relationship_Unknown,Relationship_Wife,Crime Solved_No,Crime Solved_Yes,Crime Type_Manslaughter by Negligence,Crime Type_Murder or Manslaughter,Victim Race_Asian/Pacific Islander,Victim Race_Black,Victim Race_Native American/Alaska Native,Victim Race_Unknown,Victim Race_White,Perpetrator Sex_Female,Perpetrator Sex_Male,Perpetrator Sex_Unknown,Weapon_Blunt Object,Weapon_Drowning,Weapon_Drugs,Weapon_Explosives,Weapon_Fall,Weapon_Fire,Weapon_Firearm,Weapon_Gun,Weapon_Handgun,Weapon_Knife,Weapon_Poison,Weapon_Rifle,Weapon_Shotgun,Weapon_Strangulation,Weapon_Suffocation,Weapon_Unknown,Victim Sex_Female,Victim Sex_Male,Victim Sex_Unknown,State_Alabama,State_Alaska,State_Arizona,State_Arkansas,State_California,State_Colorado,State_Connecticut,State_Delaware,State_District of Columbia,State_Florida,State_Georgia,State_Hawaii,State_Idaho,State_Illinois,State_Indiana,State_Iowa,State_Kansas,State_Kentucky,State_Louisiana,State_Maine,State_Maryland,State_Massachusetts,State_Michigan,State_Minnesota,State_Mississippi,State_Missouri,State_Montana,State_Nebraska,State_Nevada,State_New Hampshire,State_New Jersey,State_New Mexico,State_New York,State_North Carolina,State_North Dakota,State_Ohio,State_Oklahoma,State_Oregon,State_Pennsylvania,State_Rhodes Island,State_South Carolina,State_South Dakota,State_Tennessee,State_Texas,State_Utah,State_Vermont,State_Virginia,State_Washington,State_West Virginia,State_Wisconsin,State_Wyoming,Perpetrator Race_Asian/Pacific Islander,Perpetrator Race_Black,Perpetrator Race_Native American/Alaska Native,Perpetrator Race_Unknown,Perpetrator Race_White,Perpetrator Count,Victim Count
2004,3,1342,211,15,3,4,2,6,29,1,1,1,3,24,4,30,38,6,2,12,6,4,32,0,2,1,1,186,661,57,403,939,20,1322,24,640,15,26,637,87,851,404,133,1,11,0,0,7,123,10,667,185,0,57,45,13,8,82,299,1039,4,24,6,48,9,219,17,5,2,15,77,36,3,2,46,23,5,12,17,35,1,44,9,50,9,18,35,3,5,24,1,36,12,57,40,0,41,20,10,52,3,23,1,27,145,12,0,34,12,5,12,0,13,446,12,419,452,288,218
2004,4,1335,203,8,4,4,1,4,22,2,2,0,4,12,8,26,34,13,7,15,12,0,23,0,1,1,3,223,655,48,372,963,25,1310,17,630,8,13,667,87,876,372,137,3,21,0,0,11,106,12,677,151,0,40,46,12,12,107,291,1041,3,17,0,41,15,209,21,5,4,19,84,51,5,1,31,32,2,9,19,55,1,34,9,52,6,15,35,2,3,12,3,43,12,74,47,0,45,16,13,44,0,22,2,28,106,5,0,37,19,13,15,2,14,449,3,386,483,308,212
2004,5,1399,251,18,3,8,0,8,29,1,0,1,2,24,8,31,41,17,5,13,9,1,29,4,1,0,1,177,664,53,412,987,19,1380,16,661,9,22,691,107,880,412,146,3,9,0,0,6,110,10,703,191,2,44,52,13,9,101,308,1088,3,18,3,35,15,231,14,4,2,16,87,44,1,3,37,19,3,5,17,56,2,51,19,57,13,22,31,2,3,14,2,36,9,69,53,0,35,13,7,62,1,26,1,46,127,6,6,41,14,5,14,2,9,454,5,420,511,296,172
2004,6,1354,204,8,5,6,2,8,27,0,0,0,2,19,13,37,35,14,8,10,11,2,20,3,3,2,2,185,675,53,435,919,22,1332,23,655,10,21,645,97,822,435,167,5,3,0,1,8,107,7,686,181,0,32,51,17,12,77,318,1029,7,22,2,28,16,203,24,9,5,14,89,42,3,1,48,32,2,4,14,53,1,46,20,56,8,13,35,4,6,19,1,23,17,80,44,2,33,16,8,51,1,26,0,29,123,1,3,38,20,4,14,1,10,439,6,446,453,221,119
2004,7,1539,262,17,3,10,4,1,25,1,2,0,8,27,9,40,39,18,4,8,12,5,22,0,0,0,2,186,789,45,476,1063,23,1516,27,744,20,16,732,104,959,476,191,4,7,0,0,15,114,14,801,180,1,43,56,18,3,92,287,1251,1,24,8,39,18,243,16,15,3,18,101,62,0,4,56,33,2,9,12,63,2,55,18,69,10,12,26,1,4,13,0,46,16,85,53,0,43,20,5,60,2,28,5,37,132,3,2,32,18,3,11,2,19,496,15,489,520,303,146
2004,8,1490,232,14,1,15,1,6,16,0,0,0,0,25,6,31,54,13,5,10,7,4,21,2,3,0,1,210,772,41,492,998,19,1471,24,713,5,15,733,102,895,493,180,2,5,0,0,11,125,12,764,170,1,48,54,10,6,102,311,1175,4,27,6,43,10,242,19,5,0,17,94,57,1,3,54,30,6,5,23,50,2,47,22,71,9,20,39,1,2,15,0,38,16,81,43,1,40,17,5,58,0,30,1,36,128,3,1,34,21,6,10,1,13,496,5,506,470,306,179
2004,9,1409,227,15,3,9,3,3,13,1,1,1,4,27,11,25,35,5,12,16,19,4,16,1,0,1,2,204,708,43,459,950,19,1390,20,657,7,22,703,89,860,460,159,0,6,1,0,3,143,8,684,199,2,36,45,12,6,105,305,1100,4,21,2,32,8,217,17,15,2,18,85,50,4,4,33,23,1,7,20,43,5,54,16,67,16,15,26,5,1,19,0,37,11,85,34,1,52,15,12,54,15,27,2,35,126,7,0,40,9,6,13,2,18,465,6,473,447,259,178
2004,10,1331,197,15,3,9,0,6,11,1,1,1,1,22,12,29,39,8,2,11,17,1,11,3,1,1,0,166,706,57,431,900,16,1315,23,625,14,21,648,71,827,433,158,0,5,0,0,18,145,19,639,178,1,34,35,11,11,77,302,1024,5,17,2,35,13,196,17,13,1,15,85,45,3,3,38,25,3,3,30,54,2,48,13,42,11,12,32,0,2,16,4,31,14,77,42,1,30,16,12,59,1,29,2,28,129,9,0,28,24,2,16,1,10,426,9,450,436,279,189
2004,11,1267,207,11,1,10,0,5,21,0,0,0,5,17,7,18,39,10,4,5,8,3,17,0,4,0,1,193,638,43,425,842,17,1250,27,576,11,16,637,72,768,427,118,0,10,0,0,11,135,20,638,155,2,48,44,14,14,58,258,1007,2,17,4,34,18,195,22,9,1,14,78,43,5,6,34,28,5,3,15,47,2,47,12,43,11,14,35,1,3,19,1,34,12,72,26,1,43,17,4,54,0,20,1,32,106,3,2,23,21,7,23,0,16,384,11,439,417,225,230
2004,12,1319,216,11,0,12,2,1,17,0,1,0,3,17,7,27,39,13,9,8,11,6,15,2,2,0,7,168,681,44,483,836,9,1310,19,603,12,10,675,80,756,483,138,1,7,0,0,10,137,4,668,177,3,29,46,13,10,76,285,1033,1,26,7,40,12,217,19,9,6,14,73,34,4,0,32,18,4,6,18,47,0,36,8,59,9,16,37,2,0,14,1,36,19,84,35,0,47,14,10,73,7,20,0,35,115,0,0,21,21,3,11,0,12,359,5,494,449,205,155
2005,1,1294,197,8,3,8,2,3,11,0,0,0,1,20,8,33,34,12,7,9,3,3,31,1,6,0,0,222,635,37,369,925,20,1274,31,600,13,12,638,74,851,369,130,1,7,1,0,13,140,3,635,172,0,41,41,8,6,96,257,1033,4,34,4,36,13,235,14,4,2,16,78,35,2,8,24,22,2,9,10,36,3,59,12,55,8,9,32,1,0,18,2,23,6,66,52,0,51,19,7,54,0,22,2,26,113,3,0,32,17,6,11,1,7,427,9,383,468,286,222
2005,2,1164,190,15,2,6,0,7,26,0,0,1,4,14,11,25,44,8,5,9,6,4,20,0,3,0,2,172,542,48,326,838,16,1148,25,532,13,11,583,78,759,327,125,1,5,0,0,12,130,2,568,160,0,33,46,14,5,63,272,892,0,27,2,27,18,177,8,12,5,7,56,42,2,4,25,39,5,6,11,49,2,41,13,35,10,9,33,2,1,12,1,25,14,56,35,1,36,17,4,47,1,20,3,35,107,5,0,28,20,8,21,0,12,395,10,338,409,246,158
2005,3,1314,205,12,4,3,1,0,18,2,2,1,2,22,8,25,43,10,5,12,7,3,19,1,4,1,1,214,638,51,378,936,15,1299,28,625,2,10,649,89,847,378,111,4,8,0,0,11,128,7,697,165,2,31,37,13,3,97,291,1020,3,20,2,37,11,209,12,8,5,23,79,49,1,5,38,22,3,5,10,48,0,41,14,28,13,14,26,2,1,17,1,45,12,58,47,2,39,8,8,83,1,30,2,40,113,5,2,36,19,4,15,1,18,454,5,391,446,297,154
2005,4,1306,238,14,2,18,1,7,21,1,1,0,4,20,12,30,30,8,8,7,6,0,18,1,3,0,0,200,609,47,361,945,19,1287,28,639,10,19,610,81,864,361,134,4,1,0,0,6,121,10,656,188,0,38,41,9,12,86,285,1018,3,21,2,43,12,193,8,9,1,11,71,35,0,1,37,37,5,9,21,53,1,39,15,51,8,11,28,5,2,16,2,26,7,74,53,0,33,13,9,53,0,27,2,35,147,8,0,32,15,7,18,0,17,462,10,375,442,295,154
2005,5,1485,262,15,2,8,1,3,11,0,1,1,3,14,7,42,57,11,6,12,10,4,21,1,3,0,1,194,740,55,451,1034,14,1471,20,730,12,20,703,98,936,451,146,3,4,0,1,16,142,16,754,177,0,52,56,11,11,96,303,1179,3,32,6,35,7,213,17,13,6,7,79,39,5,8,44,27,5,10,28,50,0,54,15,52,8,10,35,1,2,19,2,47,12,67,69,2,60,23,10,75,0,25,1,43,130,4,0,46,11,11,18,2,15,489,8,471,502,303,290
2005,6,1510,258,11,1,11,1,2,19,0,0,2,6,26,10,26,48,12,8,14,5,0,13,2,2,0,6,191,786,50,462,1048,14,1496,24,739,14,21,712,93,955,462,159,2,8,1,1,12,174,19,739,195,0,49,51,6,4,90,323,1186,1,15,3,46,25,211,15,12,1,20,90,48,2,1,50,30,6,9,17,54,2,55,15,63,19,16,42,3,0,23,2,35,7,76,49,3,52,16,7,53,10,26,2,46,114,7,0,55,30,5,21,1,10,527,11,475,487,327,193
2005,7,1620,248,15,2,8,1,7,14,0,1,0,2,21,7,27,46,21,4,9,11,2,22,1,3,0,3,224,864,57,506,1114,15,1605,30,787,9,13,781,104,1010,506,158,1,7,0,1,14,171,18,815,174,0,53,61,5,12,130,314,1304,2,24,4,42,24,261,14,11,2,18,106,46,4,1,59,34,5,6,15,34,1,49,23,62,5,18,39,2,2,25,2,28,13,90,61,1,56,18,12,74,1,35,0,60,118,4,1,56,15,8,31,0,22,552,6,521,519,349,170
2005,8,1572,238,8,2,13,1,5,15,0,2,1,7,28,5,24,33,9,6,15,8,1,13,2,2,0,2,256,832,44,500,1072,16,1556,28,775,11,20,738,86,986,500,153,2,5,0,0,11,190,16,802,182,1,35,49,9,12,105,317,1252,3,41,6,36,13,255,27,15,5,23,73,53,1,5,56,20,1,9,21,25,2,42,13,49,14,14,44,4,2,20,1,37,22,86,53,0,62,25,10,83,5,33,0,40,124,6,1,43,20,7,23,2,21,517,3,517,514,319,182
2005,9,1351,201,15,1,6,1,5,14,1,0,0,5,24,3,24,41,13,5,11,12,4,16,3,0,0,1,210,685,50,423,928,9,1342,16,639,7,29,660,88,839,424,145,0,4,0,1,14,154,13,644,170,1,51,33,13,7,101,303,1045,3,24,1,42,11,193,18,7,3,16,70,50,0,2,33,23,2,11,9,13,1,50,14,72,8,12,38,1,0,16,2,37,13,103,36,0,51,22,11,73,6,31,2,28,122,6,1,31,14,7,14,1,12,426,9,446,458,260,158
2005,10,1443,217,17,0,14,3,2,15,0,0,2,2,19,11,29,41,5,7,7,8,1,37,3,2,0,1,202,747,51,474,969,23,1420,24,664,13,31,711,107,862,474,177,3,8,0,0,10,160,12,694,181,2,39,45,8,11,93,264,1178,1,24,3,43,18,244,20,9,3,13,85,53,2,1,41,37,2,10,11,20,3,57,18,67,7,9,39,0,2,15,1,37,14,75,46,1,49,10,6,64,3,21,1,40,131,4,3,38,16,10,16,1,11,460,9,503,460,348,125
2005,11,1338,177,12,0,16,0,2,22,0,1,0,6,19,10,28,33,12,6,13,8,2,18,2,0,0,3,186,720,42,473,865,25,1313,26,641,14,23,634,83,781,474,106,1,3,1,0,10,157,14,669,178,0,34,48,9,9,99,282,1048,8,34,0,38,17,230,12,3,5,18,86,44,3,2,30,21,3,4,15,22,4,44,14,55,9,24,27,1,0,16,1,38,9,62,45,1,47,17,3,59,1,21,0,40,129,5,2,30,23,2,16,6,10,417,8,484,419,286,187
2005,12,1439,185,14,2,8,1,3,15,0,1,0,1,23,7,35,35,7,4,14,13,2,19,1,7,3,3,230,757,49,506,933,18,1421,26,675,6,19,713,70,863,506,122,2,1,0,0,8,175,11,728,157,3,47,59,19,5,102,286,1151,2,31,4,48,12,230,12,8,3,15,87,38,3,4,31,35,3,12,12,29,1,45,12,61,11,18,42,1,3,28,1,56,10,81,47,0,29,13,10,67,6,30,0,30,132,3,0,38,26,3,16,2,17,441,3,535,443,351,191
2006,1,1414,230,10,0,5,4,4,20,0,2,0,4,20,13,44,32,10,2,14,13,3,33,4,4,0,4,200,697,42,382,1032,18,1396,20,656,12,18,708,106,926,382,169,1,5,0,0,6,121,13,681,184,0,52,40,14,9,119,297,1114,3,33,1,39,26,219,10,11,1,16,101,61,0,3,29,26,3,9,15,32,2,51,16,63,7,13,36,1,1,19,2,27,11,73,59,0,45,19,10,60,0,28,0,36,121,5,1,39,16,4,13,1,12,499,8,398,497,354,224
2006,2,1117,195,10,0,4,1,3,7,1,1,2,0,20,6,15,33,3,6,7,8,1,21,1,0,0,5,158,564,45,337,780,18,1099,22,529,11,16,539,70,709,338,102,1,4,0,0,7,112,3,585,115,1,35,33,6,4,109,235,879,3,24,4,41,12,188,5,4,4,15,91,42,3,1,21,21,3,8,7,28,1,34,9,56,6,6,17,1,1,22,1,23,11,70,37,1,34,13,8,39,1,26,2,24,96,4,0,23,16,4,8,1,10,373,2,352,380,290,120
2006,3,1301,204,9,2,7,3,5,23,0,1,0,2,21,6,35,46,10,4,12,9,1,18,1,6,1,2,193,633,47,385,916,18,1283,30,610,9,21,631,67,849,385,141,0,5,0,0,12,124,9,638,152,0,45,59,15,12,89,274,1022,5,25,7,46,19,196,18,4,5,9,82,42,3,3,35,24,3,17,11,32,2,35,9,49,10,12,27,0,0,18,1,29,6,50,48,1,44,18,10,66,1,28,0,44,135,3,0,32,18,5,18,1,17,448,5,396,435,322,162
2006,4,1396,241,9,1,11,1,2,18,2,2,0,3,26,12,27,36,6,3,13,10,0,17,3,2,1,4,201,703,42,408,988,16,1380,27,728,12,21,608,66,919,411,120,2,3,0,0,8,131,9,733,181,0,48,45,11,13,92,295,1096,5,33,1,46,20,223,18,10,3,6,90,38,0,2,46,34,5,7,11,32,2,48,11,59,11,15,27,3,3,13,0,33,10,60,43,0,45,24,8,74,1,28,2,52,126,4,1,38,10,6,14,0,13,511,10,425,437,344,222
2006,5,1450,261,13,2,8,1,5,18,3,2,2,2,23,11,26,36,8,6,6,10,3,20,1,1,0,1,197,731,53,441,1009,15,1435,23,706,6,15,700,75,933,442,140,2,5,0,1,8,133,8,760,167,0,35,63,11,8,109,306,1143,1,30,0,35,15,218,11,17,1,15,120,48,1,3,45,23,6,4,19,47,1,54,24,63,13,15,36,0,0,20,0,35,6,87,40,0,35,12,6,61,3,29,1,47,128,3,2,31,18,6,16,0,14,523,8,452,453,298,172
2006,6,1515,257,13,1,10,2,3,13,3,0,0,0,30,6,35,34,8,3,8,7,1,22,2,1,0,1,226,779,50,439,1076,19,1496,26,773,10,14,692,90,986,439,123,3,5,1,0,6,143,6,782,190,1,60,46,14,8,127,288,1223,4,29,4,44,17,237,16,10,4,20,91,39,0,4,50,39,2,17,11,40,2,51,23,68,17,20,27,5,2,19,2,47,5,81,50,2,40,19,4,64,8,28,0,51,132,1,0,36,15,9,12,1,17,577,5,450,466,396,218
2006,7,1669,254,16,2,8,3,4,25,2,0,0,5,20,11,37,38,14,7,8,13,1,22,2,0,0,4,221,903,49,537,1132,20,1649,27,857,10,17,758,89,1043,537,142,1,9,0,0,20,191,11,877,197,0,39,44,7,12,119,332,1334,3,35,3,47,18,247,15,5,9,22,113,60,8,3,68,30,9,8,15,59,1,52,22,78,13,20,26,3,3,20,2,58,15,84,50,0,46,20,7,76,1,35,2,35,129,9,1,31,26,9,19,2,17,597,6,550,499,418,236
2006,8,1463,227,14,4,6,1,2,15,1,0,0,0,15,6,40,42,12,6,15,17,3,21,0,3,1,1,227,742,42,462,1001,14,1449,36,700,11,23,693,98,903,462,135,1,8,0,0,10,162,10,721,182,2,38,43,16,10,125,328,1130,5,37,3,43,16,241,11,12,1,13,99,54,1,4,32,34,3,3,12,41,2,36,10,60,10,13,35,0,5,16,1,37,13,81,38,0,51,20,7,56,3,33,1,36,143,8,4,36,18,5,24,1,15,484,7,479,478,336,124
2006,9,1483,265,18,2,12,1,10,8,1,0,0,3,26,4,39,35,12,6,5,12,3,33,2,0,1,9,202,732,42,458,1025,18,1465,30,738,13,18,684,96,929,458,128,4,4,0,2,9,164,10,763,170,2,40,66,24,11,86,306,1175,2,22,6,37,7,216,17,13,2,13,91,58,1,2,60,31,2,20,12,50,5,57,12,63,11,16,23,3,1,25,2,31,5,88,50,1,48,20,12,66,2,38,3,30,139,3,1,28,20,7,13,0,15,505,7,465,491,348,195
2006,10,1499,221,14,0,8,1,7,18,1,0,1,4,17,10,37,35,7,4,14,21,5,24,0,4,0,3,208,776,59,484,1015,18,1481,25,703,8,17,746,100,914,485,138,2,4,0,0,21,162,9,764,183,3,45,41,5,10,112,292,1203,4,29,8,46,14,227,19,8,4,12,119,46,1,1,41,20,10,4,24,50,1,41,23,54,7,17,27,2,0,32,1,40,8,87,50,0,53,20,9,84,4,29,0,36,104,4,2,38,18,7,17,1,20,485,6,496,492,351,298
2006,11,1412,214,23,1,7,0,6,12,1,2,0,3,22,6,29,45,10,10,7,7,0,18,0,3,0,1,168,780,37,500,912,19,1393,31,684,10,18,669,92,820,500,130,0,4,0,1,12,139,9,745,164,4,39,34,8,9,114,294,1114,4,32,2,36,13,215,14,6,4,10,95,45,3,3,44,25,3,4,13,51,6,51,14,47,13,18,45,2,1,21,0,47,7,91,51,0,43,18,16,71,2,36,0,28,101,2,1,32,14,5,11,0,9,450,7,509,437,255,156
2006,12,1556,240,12,2,11,3,3,15,0,0,1,3,23,7,27,47,10,6,15,6,3,31,6,3,0,0,206,828,48,516,1040,19,1537,28,770,8,15,735,79,960,517,133,1,6,0,0,8,170,12,796,163,3,58,45,10,7,144,332,1222,2,29,3,49,28,222,22,13,4,15,118,53,2,4,36,45,5,28,9,54,1,61,15,74,6,15,30,1,0,17,0,40,14,92,44,2,42,20,10,73,2,35,0,25,110,6,1,44,18,9,9,1,20,484,10,536,506,343,216
2007,1,1418,190,10,1,8,0,1,17,1,4,0,10,24,10,54,37,12,4,8,21,1,20,1,1,0,3,206,721,53,428,990,17,1401,34,662,13,12,697,83,905,430,131,2,6,0,0,10,148,15,750,167,0,35,39,10,14,91,313,1105,0,25,6,40,7,220,8,9,3,16,125,44,1,5,28,29,5,10,20,51,2,57,14,57,13,7,18,1,3,20,3,33,15,60,47,1,45,23,4,72,1,34,2,41,121,6,1,26,15,6,17,1,21,476,11,442,468,382,186
2007,2,1123,173,8,5,11,1,1,23,1,1,1,4,14,3,36,34,5,6,9,9,1,23,1,3,0,0,169,538,43,323,800,23,1100,10,519,4,12,578,60,740,323,126,1,5,0,1,14,115,7,562,122,2,44,35,10,11,68,249,873,1,25,5,48,18,156,14,9,5,10,78,41,4,2,23,27,2,2,9,44,1,32,12,39,10,16,18,1,0,22,0,14,7,49,40,0,34,17,4,58,1,21,1,24,123,7,0,24,10,4,11,1,5,380,6,331,401,260,142
2007,3,1397,218,14,2,12,1,2,21,0,0,1,3,17,9,32,46,10,5,8,7,3,22,1,1,0,0,193,719,50,431,966,27,1370,20,724,6,15,632,76,884,437,129,0,4,0,0,23,147,6,692,169,1,46,43,13,7,117,273,1123,1,28,7,46,20,179,5,4,4,11,112,49,2,4,44,28,1,16,10,53,5,58,19,57,11,14,36,1,4,13,1,42,18,49,55,0,40,20,6,68,0,23,0,38,122,1,1,31,20,3,17,1,12,491,5,452,437,267,176
2007,4,1449,206,14,2,13,1,3,15,0,1,2,6,34,4,39,37,8,4,14,16,1,23,2,3,0,2,211,737,51,420,1029,25,1424,24,722,6,20,677,94,935,420,131,3,3,0,0,10,159,10,758,157,0,43,55,8,7,105,301,1142,6,35,1,44,14,203,13,12,2,17,127,70,4,5,39,27,5,4,20,47,1,52,13,44,9,14,30,2,2,17,1,32,11,66,49,3,35,20,8,72,0,28,0,33,119,4,0,57,9,7,17,5,44,499,5,434,467,288,420
2007,5,1447,180,12,2,7,0,3,18,0,0,1,9,24,10,48,40,12,5,9,7,2,10,2,0,3,1,204,782,56,463,984,19,1428,20,724,11,28,664,76,908,463,131,0,5,1,0,11,197,9,692,165,1,65,37,14,8,111,314,1129,4,36,1,43,27,194,11,2,1,14,126,50,5,11,36,33,3,7,15,47,0,51,21,48,14,16,31,4,0,23,0,30,18,81,47,1,33,25,9,61,2,41,1,30,122,2,2,36,13,8,15,0,16,501,11,477,442,311,174
2007,6,1609,221,10,5,8,1,7,25,1,0,2,4,22,7,50,45,11,4,4,10,2,21,8,3,1,2,221,862,52,482,1127,41,1568,22,817,9,21,740,95,1030,484,154,0,6,0,0,22,217,16,763,196,0,48,51,10,14,112,332,1272,5,39,4,37,11,217,16,20,3,25,118,81,3,6,55,31,4,22,26,51,3,49,15,71,7,15,30,1,4,21,1,37,12,73,50,1,48,25,5,73,3,35,3,44,126,6,2,42,18,2,17,1,10,554,9,500,536,371,219
2007,7,1640,247,23,1,10,0,1,13,2,1,1,5,27,12,47,46,11,11,10,14,6,27,2,5,0,5,233,845,35,518,1122,25,1615,25,784,12,22,797,96,1024,520,189,2,4,1,0,11,195,3,792,203,2,56,55,8,6,113,317,1320,3,53,3,55,11,247,22,9,2,8,139,59,1,2,45,27,2,8,18,48,4,55,20,65,4,18,38,0,1,18,4,31,22,81,40,2,54,29,6,82,4,29,1,49,143,6,0,33,19,4,16,3,11,556,11,536,526,375,154
2007,8,1574,241,14,3,12,1,1,25,0,0,2,7,25,8,33,43,9,6,9,13,1,17,7,1,0,4,217,821,54,485,1089,25,1549,31,790,11,22,720,94,993,487,156,2,11,0,0,6,192,13,778,180,0,41,66,6,9,114,324,1250,0,28,8,39,19,244,18,7,3,19,102,74,0,7,50,23,4,11,22,54,1,57,18,63,12,13,44,1,1,19,1,34,10,65,59,1,37,18,7,75,2,31,2,31,145,10,2,47,15,7,12,2,19,532,4,509,510,369,169
2007,9,1450,201,15,0,8,1,7,20,0,1,1,4,17,6,42,38,13,4,12,7,5,14,0,1,0,5,209,767,52,482,968,26,1424,26,732,10,21,661,99,866,485,163,3,5,0,0,20,198,10,663,168,1,44,49,17,9,100,316,1127,7,24,3,40,23,185,13,6,4,17,102,66,1,3,51,32,6,14,12,51,4,44,12,70,5,11,43,1,2,15,0,33,10,65,42,1,43,23,10,55,0,43,1,40,149,4,0,32,17,3,19,0,12,479,7,494,458,330,241
2007,10,1396,159,14,5,7,1,4,17,0,0,3,5,15,12,50,41,9,4,6,4,0,26,0,2,2,1,173,793,43,500,896,28,1368,16,700,8,26,646,97,799,500,136,2,6,0,0,9,189,9,690,161,1,44,21,12,13,103,293,1099,4,26,3,40,17,199,14,13,5,16,97,50,3,3,41,34,3,5,23,59,2,42,19,60,10,8,33,0,3,11,0,32,15,74,40,1,48,16,5,61,2,25,0,40,109,11,1,27,18,6,25,1,15,443,4,519,415,298,153
2007,11,1355,169,14,3,7,3,3,14,0,0,0,1,11,5,35,49,9,1,15,5,4,23,3,0,0,5,194,743,39,453,902,25,1330,23,648,5,24,655,88,813,454,122,1,7,1,0,6,179,7,669,143,1,50,41,17,12,99,286,1066,3,34,4,49,15,177,8,9,3,11,112,61,0,2,36,24,3,3,17,63,2,45,14,59,8,11,38,0,1,16,0,36,11,63,41,1,43,18,7,67,4,30,4,33,104,3,3,30,12,4,13,3,8,459,6,467,415,320,138
2007,12,1445,187,14,0,9,1,4,23,0,0,1,0,28,7,42,37,19,5,8,8,2,20,1,5,0,0,201,779,44,529,916,26,1419,30,680,5,25,705,89,825,531,128,2,4,0,0,12,206,13,734,180,2,36,36,9,10,73,294,1146,5,39,8,35,16,204,19,9,4,10,111,51,2,1,38,31,5,4,17,39,1,39,10,41,8,11,42,3,2,13,0,36,15,74,65,1,45,19,11,50,0,29,0,42,150,5,1,42,20,8,19,0,21,417,6,548,453,290,248
2008,1,1234,169,9,3,4,1,6,22,0,0,1,4,19,7,38,43,8,5,14,11,0,24,3,1,1,1,145,633,62,361,873,5,1229,13,574,7,14,626,64,807,363,126,1,2,1,0,17,166,6,573,169,1,29,52,8,7,76,302,927,5,33,4,39,12,173,19,11,8,0,100,46,3,1,37,24,6,7,17,33,2,33,17,37,6,10,25,2,3,8,1,33,7,68,60,0,39,14,10,66,1,25,1,34,95,3,0,33,13,2,12,1,10,396,6,373,449,294,168
2008,2,1141,143,10,3,15,0,2,16,0,0,0,3,25,12,34,46,6,1,13,13,5,20,4,3,0,2,120,602,43,355,786,6,1135,13,533,8,20,567,64,722,355,134,2,0,1,2,3,166,2,500,173,1,41,34,3,5,74,275,863,3,21,3,35,7,181,11,8,8,0,119,35,0,0,22,15,7,7,9,43,5,35,20,41,6,13,38,3,4,10,1,27,9,54,31,0,21,8,5,45,1,14,2,33,112,3,1,30,19,7,11,1,13,377,7,363,381,250,222
2008,3,1304,174,12,2,16,1,5,17,0,1,0,7,18,14,53,28,12,1,14,9,2,33,1,0,0,2,125,705,52,425,879,5,1299,20,591,8,17,668,104,773,427,172,2,5,0,0,4,169,8,610,165,2,27,35,11,8,86,277,1020,7,35,2,37,15,204,10,7,2,0,102,54,1,2,33,31,8,7,17,37,4,40,11,46,13,17,26,7,3,8,0,24,13,64,58,1,45,19,8,55,4,22,1,45,105,3,0,27,17,5,9,0,8,408,7,440,441,286,253
2008,4,1318,179,13,1,9,0,6,18,0,2,0,7,21,13,33,48,11,6,7,10,0,14,2,4,1,2,171,688,52,423,895,9,1309,20,621,8,22,647,81,814,423,134,2,3,1,0,8,144,6,659,172,0,45,31,10,9,94,304,1009,5,35,3,38,17,165,11,16,5,0,103,45,1,4,48,20,4,10,13,45,5,33,13,36,9,14,41,2,0,16,1,43,11,61,52,1,37,24,5,55,3,31,0,30,132,4,3,43,16,0,13,1,10,436,6,437,429,288,174
2008,5,1301,181,17,1,7,1,0,22,1,0,1,6,14,7,54,48,5,2,7,11,2,14,3,1,0,1,150,707,38,438,863,10,1291,23,617,5,16,640,80,782,439,141,2,6,0,0,5,168,6,618,188,1,35,38,11,5,77,287,1010,4,18,1,29,10,191,11,6,3,0,128,56,2,1,45,20,7,11,18,37,1,53,14,51,2,15,34,1,0,15,1,41,12,63,47,0,34,14,7,54,1,29,6,33,118,6,0,23,15,5,11,1,15,416,5,450,415,271,146
2008,6,1395,182,12,4,12,3,2,11,0,1,0,4,19,4,68,37,13,4,10,7,1,25,1,0,0,4,165,747,59,432,963,10,1385,25,666,14,9,681,83,879,433,135,0,7,5,0,10,180,5,680,184,0,29,49,7,6,98,284,1111,0,28,0,31,7,186,15,12,2,0,117,51,1,1,52,24,4,4,16,42,2,50,21,44,11,21,47,0,2,22,1,33,8,82,61,1,41,17,5,59,6,19,1,43,132,3,2,37,13,5,12,1,19,483,8,451,434,353,248
